Text Summary,negative,sadness,anger,fear,trust,joy,positive,neutral
Ravichandran Ashwin has taken a dig at England's batting technique. Harry Brook had hoped that conditions would be easier in Chennai. Brook got dismissed against Indian spinner Varun Chakravarthy once again in the series.,0.9077758193016052,0.24968798458576202,0.15610094368457794,0.09984564036130905,0.05166539549827576,0.011683261953294277,0.010806758888065815,0.001970310229808092
Ravichandran Ashwin has taken a dig at England's batting technique. Harry Brook had hoped that conditions would be easier in Chennai. Brook got dismissed against Indian spinner Varun Chakravarthy once again in the series.,0.9077758193016052,0.24968798458576202,0.15610094368457794,0.09984564036130905,0.05166539549827576,0.011683261953294277,0.010806758888065815,0.001970310229808092
Ravichandran Ashwin has taken a dig at England's batting technique. Harry Brook had hoped that conditions would be easier in Chennai. Brook got dismissed against Indian spinner Varun Chakravarthy once again in the series.,0.9077758193016052,0.24968798458576202,0.15610094368457794,0.09984564036130905,0.05166539549827576,0.011683261953294277,0.010806758888065815,0.001970310229808092
Ravichandran Ashwin has taken a dig at England's batting technique. Harry Brook had hoped that conditions would be easier in Chennai. Brook got dismissed against Indian spinner Varun Chakravarthy once again in the series.,0.9077758193016052,0.24968798458576202,0.15610094368457794,0.09984564036130905,0.05166539549827576,0.011683261953294277,0.010806758888065815,0.001970310229808092
Ravichandran Ashwin has taken a dig at England's batting technique. Harry Brook had hoped that conditions would be easier in Chennai. Brook got dismissed against Indian spinner Varun Chakravarthy once again in the series.,0.9077758193016052,0.24968798458576202,0.15610094368457794,0.09984564036130905,0.05166539549827576,0.011683261953294277,0.010806758888065815,0.001970310229808092
Pakistan lost to West Indies by 120 runs in the 2nd Test. Shan Masood asked the media to stop disrespecting the players. The incident occurred in the post-match press conference.,0.9839180707931519,0.794288694858551,0.6657528281211853,0.6603989601135254,0.5234150886535645,0.43389007449150085,0.07152868807315826,0.02693529613316059
"Akshay Kumar and Twinkle Khanna have openly acknowledged that they have more differences than similarities. Akshay once joked that apart from their shared habits of sleeping early, waking up early and enjoying games like Rummy and Ludo, they have little in common.",0.5300680994987488,0.3583551049232483,0.09283524006605148,0.09200391173362732,0.06963083893060684,0.06686779856681824,0.029429929330945015,0.01762925647199154
"US President Donald Trump imposed 25% tariffs on imports from Canadian and Mexican goods. He also ordered a 10% tariff on Chinese goods, fulfilling one of his key election promises. The tariffs will remain in place until a national emergency regarding drug fentanyl and illegal immigration in the US ends.",0.856838047504425,0.4061531126499176,0.2585360109806061,0.18933555483818054,0.16976338624954224,0.048942506313323975,0.02537323534488678,0.006613017991185188
"US President Donald Trump imposed 25% tariffs on imports from Canadian and Mexican goods. He also ordered a 10% tariff on Chinese goods, fulfilling one of his key election promises. The tariffs will remain in place until a national emergency regarding drug fentanyl and illegal immigration in the US ends.",0.856838047504425,0.4061531126499176,0.2585360109806061,0.18933555483818054,0.16976338624954224,0.048942506313323975,0.02537323534488678,0.006613017991185188
Ukraine and Russia blame each other for a deadly missile strike on a school. The school is situated in a part of the Kursk region held by Kyiv forces.,0.9491102695465088,0.662652850151062,0.36605361104011536,0.19224117696285248,0.012630772776901722,0.0009410633356310427,0.0007918667397461832,0.00022717344108968973
Ukraine and Russia blame each other for a deadly missile strike on a school. The school is situated in a part of the Kursk region held by Kyiv forces.,0.9491102695465088,0.662652850151062,0.36605361104011536,0.19224117696285248,0.012630772776901722,0.0009410633356310427,0.0007918667397461832,0.00022717344108968973
"US President Donald Trump imposed 25% tariffs on imports from Canadian and Mexican goods. He also ordered a 10% tariff on Chinese goods, fulfilling one of his key election promises. The tariffs will remain in place until a national emergency regarding drug fentanyl and illegal immigration in the US ends.",0.856838047504425,0.4061531126499176,0.2585360109806061,0.18933555483818054,0.16976338624954224,0.048942506313323975,0.02537323534488678,0.006613017991185188
"US President Donald Trump imposed 25% tariffs on imports from Canadian and Mexican goods. He also ordered a 10% tariff on Chinese goods, fulfilling one of his key election promises. The tariffs will remain in place until a national emergency regarding drug fentanyl and illegal immigration in the US ends.",0.856838047504425,0.4061531126499176,0.2585360109806061,0.18933555483818054,0.16976338624954224,0.048942506313323975,0.02537323534488678,0.006613017991185188
"The candidates in fray from the Babarpur constituency are – Gopal Rai of the AAP, Anil Kumar Vashisht of the BJP and Mohd Ishraq Khan of the INC. The Congress party has won Delhi for three consecutive terms from 1998 to 2013. The BJP has won only once.",0.4833613932132721,0.2797495424747467,0.18001201748847961,0.10101442784070969,0.07197149097919464,0.03944549337029457,0.03456347435712814,0.005143864080309868
"US President Donald Trump imposed 25% tariffs on imports from Canadian and Mexican goods. He also ordered a 10% tariff on Chinese goods, fulfilling one of his key election promises. The tariffs will remain in place until a national emergency regarding drug fentanyl and illegal immigration in the US ends.",0.856838047504425,0.4061531126499176,0.2585360109806061,0.18933555483818054,0.16976338624954224,0.048942506313323975,0.02537323534488678,0.006613017991185188
"US President Donald Trump imposed 25% tariffs on imports from Canadian and Mexican goods. He also ordered a 10% tariff on Chinese goods, fulfilling one of his key election promises. The tariffs will remain in place until a national emergency regarding drug fentanyl and illegal immigration in the US ends.",0.856838047504425,0.4061531126499176,0.2585360109806061,0.18933555483818054,0.16976338624954224,0.048942506313323975,0.02537323534488678,0.006613017991185188
"US President Donald Trump imposed 25% tariffs on imports from Canadian and Mexican goods. He also ordered a 10% tariff on Chinese goods, fulfilling one of his key election promises. The tariffs will remain in place until a national emergency regarding drug fentanyl and illegal immigration in the US ends.",0.856838047504425,0.4061531126499176,0.2585360109806061,0.18933555483818054,0.16976338624954224,0.048942506313323975,0.02537323534488678,0.006613017991185188
"US President Donald Trump imposed 25% tariffs on imports from Canadian and Mexican goods. He also ordered a 10% tariff on Chinese goods, fulfilling one of his key election promises. The tariffs will remain in place until a national emergency regarding drug fentanyl and illegal immigration in the US ends.",0.856838047504425,0.4061531126499176,0.2585360109806061,0.18933555483818054,0.16976338624954224,0.048942506313323975,0.02537323534488678,0.006613017991185188
i am very happy. i am veryhappy. i'm very happy to be a father. i'll be a dad. i will be a proud father.,0.997847318649292,0.9899969100952148,0.7854383587837219,0.30351218581199646,0.01625082641839981,0.011698959395289421,0.005086456425487995,0.0010307636111974716
i am very happy. i am veryhappy. i'm very happy to be a father. i'll be a dad. i will be a proud father.,0.997847318649292,0.9899969100952148,0.7854383587837219,0.30351218581199646,0.01625082641839981,0.011698959395289421,0.005086456425487995,0.0010307636111974716
"Australian cricket captain Pat Cummins and his wife Becky have announced their second child, a baby girl named Edith. The Cummins family announced news of their first pregnancy with son Albie on Instagram in 2021.",0.7327606678009033,0.47064918279647827,0.38607558608055115,0.046535674482584,0.013649341650307178,0.006316675338894129,0.006289992015808821,0.003446538932621479
"Australian cricket captain Pat Cummins and his wife Becky have announced their second child, a baby girl named Edith. The Cummins family announced news of their first pregnancy with son Albie on Instagram in 2021.",0.7327606678009033,0.47064918279647827,0.38607558608055115,0.046535674482584,0.013649341650307178,0.006316675338894129,0.006289992015808821,0.003446538932621479
Vidaamuyarchi opened to Rs 26 crore on day one in the domestic market. The film dropped by almost 67 per cent to end up with Rs 8.75 crore. It is to be noted that Thunivu was a festive release.,0.417329877614975,0.05465643107891083,0.04194531962275505,0.03193305805325508,0.0249224491417408,0.016635488718748093,0.008872227743268013,0.004138977732509375
Vidaamuyarchi opened to Rs 26 crore on day one in the domestic market. The film dropped by almost 67 per cent to end up with Rs 8.75 crore. It is to be noted that Thunivu was a festive release.,0.417329877614975,0.05465643107891083,0.04194531962275505,0.03193305805325508,0.0249224491417408,0.016635488718748093,0.008872227743268013,0.004138977732509375
Vidaamuyarchi opened to Rs 26 crore on day one in the domestic market. The film dropped by almost 67 per cent to end up with Rs 8.75 crore. It is to be noted that Thunivu was a festive release.,0.417329877614975,0.05465643107891083,0.04194531962275505,0.03193305805325508,0.0249224491417408,0.016635488718748093,0.008872227743268013,0.004138977732509375
Vidaamuyarchi opened to Rs 26 crore on day one in the domestic market. The film dropped by almost 67 per cent to end up with Rs 8.75 crore. It is to be noted that Thunivu was a festive release.,0.417329877614975,0.05465643107891083,0.04194531962275505,0.03193305805325508,0.0249224491417408,0.016635488718748093,0.008872227743268013,0.004138977732509375
Vidaamuyarchi opened to Rs 26 crore on day one in the domestic market. The film dropped by almost 67 per cent to end up with Rs 8.75 crore. It is to be noted that Thunivu was a festive release.,0.417329877614975,0.05465643107891083,0.04194531962275505,0.03193305805325508,0.0249224491417408,0.016635488718748093,0.008872227743268013,0.004138977732509375
Vidaamuyarchi opened to Rs 26 crore on day one in the domestic market. The film dropped by almost 67 per cent to end up with Rs 8.75 crore. It is to be noted that Thunivu was a festive release.,0.417329877614975,0.05465643107891083,0.04194531962275505,0.03193305805325508,0.0249224491417408,0.016635488718748093,0.008872227743268013,0.004138977732509375
Vidaamuyarchi opened to Rs 26 crore on day one in the domestic market. The film dropped by almost 67 per cent to end up with Rs 8.75 crore. It is to be noted that Thunivu was a festive release.,0.417329877614975,0.05465643107891083,0.04194531962275505,0.03193305805325508,0.0249224491417408,0.016635488718748093,0.008872227743268013,0.004138977732509375
